metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_connecting,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_tls_handshaking,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_sending,1699081623,0.007542,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_waiting,1699081623,224.395299,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_receiving,1699081623,0.057334,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_failed,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
checks,1699081623,1.000000,is status 200,,,,::GET Hello,,,,default,,,,,,,
group_duration,1699081623,224.545552,,,,,::GET Hello,,,,default,,,,,,,
http_reqs,1699081623,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081623,227.857911,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081623,0.000583,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081623,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081623,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081623,0.005667,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081623,217.115276,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081623,10.736968,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081623,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081623,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081623,227.924954,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081623,450.000000,,,,,,,,,default,,,,,,,
data_received,1699081623,16272312.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081623,984.637127,,,,,,,,,default,,,,,,,
iterations,1699081623,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081623,1.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_duration,1699081623,351.645003,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_blocked,1699081623,0.001667,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_connecting,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_tls_handshaking,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_sending,1699081623,0.006333,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_waiting,1699081623,351.412957,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_receiving,1699081623,0.225713,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_failed,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
checks,1699081623,1.000000,is status 200,,,,::GET Hello,,,,default,,,,,,,
group_duration,1699081623,351.730297,,,,,::GET Hello,,,,default,,,,,,,
http_reqs,1699081623,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081623,1164.852446,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081623,0.000625,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081623,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081623,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081623,0.003125,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081623,330.165943,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081623,834.683378,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081623,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081623,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081623,1164.917864,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081623,450.000000,,,,,,,,,default,,,,,,,
data_received,1699081623,16272312.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081623,1528.952327,,,,,,,,,default,,,,,,,
iterations,1699081623,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081623,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081623,1165.214662,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081623,0.000750,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081623,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081623,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081623,0.004292,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081623,677.720155,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081623,487.490215,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081623,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081623,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081623,1165.279996,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081623,450.000000,,,,,,,,,default,,,,,,,
data_received,1699081623,16272312.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081623,1180.794312,,,,,,,,,default,,,,,,,
iterations,1699081623,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081623,1.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_duration,1699081623,282.814066,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_blocked,1699081623,0.001875,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_connecting,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_tls_handshaking,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_sending,1699081623,0.008583,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_waiting,1699081623,282.761232,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_receiving,1699081623,0.044251,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_failed,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
checks,1699081623,1.000000,is status 200,,,,::GET Hello,,,,default,,,,,,,
group_duration,1699081623,282.921735,,,,,::GET Hello,,,,default,,,,,,,
http_reqs,1699081623,1.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_duration,1699081623,221.277903,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_blocked,1699081623,0.002625,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_connecting,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_tls_handshaking,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_sending,1699081623,0.014501,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_waiting,1699081623,221.228609,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_receiving,1699081623,0.034793,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_failed,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_reqs,1699081623,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081623,223.386903,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081623,0.002292,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081623,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081623,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081623,0.008083,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081623,223.348986,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081623,0.029834,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081623,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081623,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081623,223.476030,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081623,1.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_duration,1699081623,420.005472,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_blocked,1699081623,0.003834,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_connecting,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_tls_handshaking,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_sending,1699081623,0.014459,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_waiting,1699081623,419.880053,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_receiving,1699081623,0.110960,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_failed,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
checks,1699081623,1.000000,is status 200,,,,::GET Hello,,,,default,,,,,,,
group_duration,1699081623,420.161809,,,,,::GET Hello,,,,default,,,,,,,
checks,1699081623,1.000000,is status 200,,,,::GET Hello,,,,default,,,,,,,
group_duration,1699081623,222.149378,,,,,::GET Hello,,,,default,,,,,,,
http_reqs,1699081623,1.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_duration,1699081623,419.051912,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_blocked,1699081623,0.001958,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_connecting,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_tls_handshaking,1699081623,0.000000,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_sending,1699081623,0.010542,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_waiting,1699081623,419.026244,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
http_req_receiving,1699081623,0.015126,,,,true,::GET Hello,GET,http://host.docker.internal:3001/hello,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/hello,,
